user_age_group,shop_category,order_hour,order_dayofweek,user_avg_order_amount,shop_avg_price,user_order_count,shop_order_count,label
초등,카페디저트,13,2,5111.538461538462,4785.211267605634,26,142,1
고등,한식,16,3,8348.0,7951.612903225807,25,217,1
초등,한식,16,2,6140.0,8182.5842696629215,25,178,0
고등,양식,12,3,7000.0,11270.440251572327,28,159,0
중등,카페디저트,15,5,6960.0,6505.576208178439,25,269,0
중등,카페디저트,16,2,6735.294117647059,4801.003344481605,17,299,1
기타,분식,7,3,5769.2307692307695,3644.4444444444443,26,945,1
초등,한식,15,5,6523.809523809524,8172.588832487309,21,197,1
고등,분식,16,4,7023.809523809524,4740.116279069767,21,860,1
고등,일식,15,1,7783.333333333333,9970.383275261323,30,287,0
초등,카페디저트,18,2,7277.777777777777,4765.714285714285,9,175,1
고등,분식,7,2,6738.0952380952385,3883.8582677165355,21,254,1
초등,분식,15,6,5625.0,4881.4387211367675,8,1126,0
초등,카페디저트,16,1,6000.0,5557.142857142857,11,245,1
중등,베이커리,16,6,5865.384615384615,4580.168776371308,26,237,0
중등,한식,15,3,8250.0,11409.09090909091,16,44,1
중등,분식,12,5,6410.714285714285,3927.2197962154296,28,687,1
초등,베이커리,15,2,4608.695652173913,2643.076923076923,23,325,1
고등,일식,16,4,7944.444444444444,12000.0,9,19,0
초등,베이커리,12,4,5137.931034482759,5037.313432835821,29,402,1
초등,패스트푸드,8,4,5272.727272727273,8250.0,22,678,0
초등,중식,16,2,7384.615384615385,8616.666666666666,13,450,1
기타,카페디저트,13,6,6642.857142857143,4875.0,14,308,1
초등,분식,15,3,5107.142857142857,3719.13835956918,14,1207,1
중등,분식,18,4,5520.833333333333,3719.13835956918,24,1207,0
초등,중식,17,6,5554.8387096774195,7112.299465240641,31,187,1
초등,패스트푸드,7,1,5725.0,8250.0,40,678,1
초등,분식,17,1,5640.0,4622.093023255814,20,258,0
초등,편의점,13,1,5942.307692307692,2534.013605442177,26,294,0
고등,편의점,13,2,9807.692307692309,2534.013605442177,13,294,1
중등,카페디저트,18,4,8078.9473684210525,6502.551020408163,19,196,0
중등,한식,19,5,5416.666666666667,7264.619883040936,12,342,1
초등,카페디저트,15,0,4884.615384615385,4847.540983606557,26,305,1
고등,한식,19,3,8266.666666666666,13018.75,9,80,1
초등,분식,17,0,6125.0,3719.13835956918,28,1207,0
중등,일식,17,1,7347.826086956522,7761.290322580645,23,775,1
중등,베이커리,18,4,5166.666666666667,3952.5547445255474,21,137,1
고등,양식,13,0,7852.941176470588,11356.25,17,160,0
초등,분식,17,2,5516.666666666667,4522.857142857143,30,525,1
초등,분식,17,3,5608.695652173913,5007.751937984496,23,516,1
고등,중식,17,3,6875.0,10270.833333333334,16,216,0
초등,카페디저트,16,3,6615.384615384615,3245.4545454545455,26,110,0
고등,일식,17,1,9093.75,11535.714285714286,16,56,0
고등,카페디저트,18,0,6961.538461538462,4673.913043478261,26,92,0
초등,분식,12,0,4828.571428571428,4740.116279069767,21,860,1
고등,베이커리,18,3,6800.0,4627.9826464208245,30,461,1
중등,일식,17,1,7555.555555555556,8501.557632398753,27,321,1
초등,일식,16,5,7006.666666666667,8567.796610169491,15,531,0
중등,카페디저트,16,2,7033.333333333333,4245.098039215686,15,357,0
초등,분식,17,1,6565.217391304348,4314.528593508501,23,647,0
기타,베이커리,12,1,5833.333333333333,3775.4820936639117,15,363,1
중등,기타,13,4,5411.764705882353,8118.343195266272,17,169,0
초등,카페디저트,17,0,5073.913043478261,4335.365853658536,23,164,1
중등,한식,16,5,7659.090909090909,11261.904761904761,22,42,1
중등,한식,19,1,7548.387096774193,9280.346820809249,31,173,1
초등,중식,13,6,6431.818181818182,8616.666666666666,22,450,1
초등,한식,17,1,6704.545454545455,9061.83745583039,22,283,1
초등,양식,16,0,7700.0,10016.393442622952,15,61,1
중등,카페디저트,16,0,5533.333333333333,4787.465940054496,15,367,0
초등,한식,13,0,5666.666666666667,9967.548076923076,33,416,0
중등,한식,18,6,6388.888888888889,8328.947368421053,27,152,1
중등,일식,17,4,6000.0,11477.777777777777,18,90,0
초등,편의점,16,6,4937.5,2568.3520599250937,24,534,0
초등,패스트푸드,17,4,4409.090909090909,5920.833333333333,11,480,0
초등,한식,12,1,4706.896551724138,10091.836734693878,29,98,1
고등,양식,17,0,7200.0,9363.436123348018,15,227,0
초등,마트,16,5,7125.0,7731.21387283237,8,173,1
초등,카페디저트,17,1,6660.0,5498.251748251748,25,286,0
중등,아시안,16,1,6222.222222222223,8339.506172839507,27,81,1
중등,카페디저트,20,5,5777.777777777777,5750.7836990595615,36,319,1
초등,패스트푸드,15,0,5782.608695652174,8250.0,23,678,0
초등,중식당,15,5,5700.0,8169.4915254237285,21,177,1
중등,분식,15,4,6388.888888888889,4002.249718785152,9,889,0
초등,중식,15,1,7333.333333333333,8616.666666666666,12,450,1
기타,마트,15,1,4860.0,6404.891304347826,25,184,1
고등,일식,18,2,7586.206896551724,7761.290322580645,29,775,0
고등,베이커리,17,6,5660.0,4483.957219251337,25,187,1
중등,카페디저트,17,1,5960.0,4325.949367088608,25,948,0
중등,베이커리,15,3,7150.0,4629.201680672269,20,476,0
중등,분식,12,2,6636.363636363636,4622.093023255814,11,258,1
중등,일식,18,4,6029.411764705882,8928.315412186379,34,279,0
중등,베이커리,17,4,5718.75,3930.9210526315787,16,304,0
중등,베이커리,20,0,5750.0,4212.5,22,560,1
기타,카페디저트,9,1,5357.142857142857,3299.2700729927005,21,137,1
초등,카페디저트,12,3,8875.0,5808.1841432225065,8,782,0
중등,카페디저트,17,1,5138.888888888889,4875.0,18,308,1
기타,분식,15,4,6021.739130434783,4028.1293952180026,23,711,1
고등,한식,17,5,7194.117647058823,8396.296296296296,34,135,1
중등,중식,17,0,7071.428571428572,10270.833333333334,21,216,1
기타,한식,15,5,6409.090909090909,8454.022988505747,11,87,1
초등,분식,16,1,5625.0,5007.751937984496,24,516,1
초등,분식,19,2,5065.517241379311,5227.272727272727,29,176,1
고등,카페디저트,19,1,7558.823529411765,4325.949367088608,17,948,1
고등,카페디저트,20,3,7625.0,4734.375,24,160,0
고등,분식,18,5,7196.428571428572,3644.4444444444443,28,945,1
고등,일식,20,6,7155.172413793103,11401.960784313726,29,408,0
초등,베이커리,17,4,5875.0,4903.409090909091,20,88,0
초등,분식,15,0,6454.545454545455,4881.4387211367675,11,1126,0
초등,분식,16,2,5617.64705882353,4028.1293952180026,17,711,0
중등,카페디저트,16,6,5970.588235294118,5152.866242038216,17,157,1
초등,베이커리,16,4,6227.272727272727,2643.076923076923,22,325,0
중등,일식,15,5,5038.461538461538,9789.0625,13,128,1
중등,패스트푸드,20,0,5375.0,5953.91061452514,16,358,0
고등,한식,20,6,6761.538461538462,8111.328125,13,256,0
초등,카페디저트,12,4,6595.238095238095,6125.0,21,72,0
중등,카페디저트,16,1,6883.333333333333,4325.949367088608,30,948,0
초등,아시안,16,6,7804.347826086957,11086.538461538461,23,156,0
중등,한식,17,3,8520.0,8503.246753246753,25,154,1
초등,양식,13,5,6708.333333333333,10614.285714285714,12,35,1
초등,분식,18,4,5806.451612903225,4876.344086021505,31,186,0
중등,카페디저트,18,2,6900.0,4232.9059829059825,30,234,1
초등,분식,17,6,5782.608695652174,4002.249718785152,23,889,0
고등,카페디저트,17,0,7368.421052631579,4734.375,38,160,0
고등,일식,19,1,7625.0,8601.694915254237,12,177,0
고등,한식,17,5,7958.333333333333,9762.295081967213,12,305,0
중등,일식,15,5,7942.307692307692,11401.960784313726,26,408,1
초등,카페디저트,12,3,6078.9473684210525,4387.921653971708,19,919,1
기타,분식,13,5,8052.631578947368,4622.093023255814,19,258,0
중등,한식,18,1,6642.857142857143,8500.0,21,93,1
초등,카페디저트,16,3,4860.0,4875.0,25,308,1
중등,카페디저트,16,5,5523.809523809524,4974.885844748858,21,219,1
초등,분식,12,2,4944.444444444444,5007.751937984496,27,516,0
고등,양식,18,6,6321.428571428572,9363.436123348018,14,227,0
초등,분식,18,2,4522.727272727273,3644.4444444444443,22,945,1
중등,카페디저트,16,1,5239.130434782609,4020.0,23,275,0
고등,카페디저트,19,6,8472.222222222223,4765.714285714285,18,175,0
중등,분식,20,5,6363.636363636364,3723.9077669902913,11,824,0
고등,카페디저트,18,1,7413.04347826087,4387.921653971708,23,919,0
초등,한식,18,0,5951.612903225807,8547.79411764706,31,272,0
초등,분식,15,2,6318.181818181818,4881.4387211367675,22,1126,0
중등,카페디저트,15,3,7431.818181818182,6244.68085106383,22,235,0
초등,베이커리,15,4,4706.896551724138,3131.8289786223277,29,421,0
중등,한식,19,2,8400.0,9410.714285714286,10,308,0
중등,일식,17,6,7384.615384615385,8601.694915254237,13,177,0
고등,중식,12,5,6738.0952380952385,7598.214285714285,21,56,0
초등,일식,15,5,4880.7692307692305,10482.608695652174,26,115,1
고등,카페디저트,13,2,8416.666666666666,4539.787798408488,18,377,0
초등,분식,20,2,7250.0,3644.4444444444443,14,945,0
고등,일식,18,6,7428.571428571428,7761.290322580645,14,775,0
중등,카페디저트,16,6,8000.0,3843.5374149659865,16,147,0
기타,일식,18,0,7382.35294117647,10046.875,17,64,1
초등,패스트푸드,16,5,5440.0,8250.0,25,678,0
고등,편의점,18,2,6327.272727272727,2568.3520599250937,22,534,1
중등,분식,19,3,5000.0,5468.646864686469,14,303,0
초등,카페디저트,16,2,4890.625,5012.3456790123455,32,81,1
초등,베이커리,15,1,7630.434782608696,5600.0,23,355,0
초등,카페디저트,16,5,5145.833333333333,4875.0,24,308,1
초등,분식,17,2,6323.529411764706,4370.192307692308,17,208,0
기타,마트,19,5,5204.545454545455,5222.323049001815,22,551,1
초등,베이커리,9,1,5527.777777777777,5710.601719197708,18,349,0
중등,패스트푸드,17,0,6166.666666666667,6192.37012987013,12,616,0
고등,중식,19,2,7884.615384615385,7112.359550561798,26,89,0
초등,분식,17,1,6750.0,4837.912087912088,32,364,1
고등,중식,20,2,7433.333333333333,8028.761061946902,15,226,0
고등,중식,19,6,8593.75,12250.76923076923,16,325,1
고등,분식,18,1,7086.95652173913,3682.3529411764707,23,170,1
초등,패스트푸드,13,3,5860.0,5375.0,25,788,1
중등,베이커리,13,0,6111.111111111111,4627.9826464208245,9,461,1
중등,분식,16,5,6175.0,3719.13835956918,20,1207,0
중등,정육점,17,4,5000.0,8101.503759398496,15,133,1
초등,분식,17,6,6625.0,3719.13835956918,8,1207,0
중등,일식,17,0,5392.857142857143,10548.429319371728,28,382,0
중등,분식,12,2,6117.64705882353,4875.0,17,336,1
초등,카페디저트,16,3,6155.172413793103,3553.054662379421,29,311,1
초등,분식,16,1,5025.0,4522.857142857143,20,525,0
중등,중식,19,3,6875.0,7310.0,16,100,1
중등,한식,17,3,6706.896551724138,8933.92857142857,29,280,0
중등,분식,17,0,5740.0,3723.9077669902913,15,824,0
초등,베이커리,19,2,5119.047619047619,2896.6244725738397,21,237,0
중등,한식,12,0,5931.818181818182,12204.225352112677,22,71,1
중등,일식,16,2,7366.666666666667,9099.439775910365,30,357,0
초등,베이커리,12,4,6535.714285714285,5037.313432835821,14,402,0
초등,한식,12,5,5090.909090909091,9586.206896551725,11,29,0
고등,카페디저트,20,0,6351.851851851852,4539.156626506024,27,332,1
초등,카페디저트,7,3,8333.333333333334,5808.1841432225065,9,782,1
중등,분식,19,2,5588.235294117647,2676.950998185118,17,551,1
초등,아시안,15,3,7277.777777777777,9523.809523809523,9,42,1
초등,베이커리,16,6,4589.285714285715,5037.313432835821,28,402,1
중등,베이커리,17,4,7055.555555555556,2909.365558912387,9,331,0
고등,한식,20,5,7321.428571428572,9761.538461538461,14,65,1
중등,중식,16,4,7500.0,12451.612903225807,22,31,1
초등,편의점,16,1,5269.69696969697,2069.8234349919744,33,623,0
초등,베이커리,18,0,4960.0,4008.108108108108,25,185,1
고등,한식,12,4,7090.909090909091,13018.75,22,80,0
초등,베이커리,15,2,5117.64705882353,2896.6244725738397,17,237,0
고등,카페디저트,19,1,6351.851851851852,4875.0,27,308,1
중등,아시안,17,6,6550.0,8404.109589041096,20,73,1
기타,카페디저트,18,5,4968.75,4335.365853658536,16,164,1
고등,카페디저트,9,6,5931.818181818182,6244.68085106383,22,235,0
기타,한식,18,5,7900.0,9064.516129032258,20,279,0
초등,분식,17,2,6520.0,4434.306569343065,25,137,0
초등,분식,9,3,4744.444444444444,4740.116279069767,18,860,0
중등,분식,12,3,3833.3333333333335,4002.249718785152,15,889,1
중등,분식,9,2,5038.461538461538,4071.6911764705883,26,272,1
초등,분식,18,3,5877.272727272727,4187.5,22,248,1
중등,패스트푸드,17,1,4818.181818181818,6192.37012987013,22,616,0
중등,한식,17,1,7217.64705882353,7951.612903225807,17,217,1
기타,카페디저트,18,6,8708.333333333334,4765.714285714285,12,175,1
고등,양식,13,2,5763.1578947368425,11168.60465116279,19,172,1
중등,분식,17,2,5333.333333333333,5007.751937984496,12,516,1
중등,일식,13,6,6583.333333333333,7660.714285714285,12,84,0
고등,카페디저트,17,0,7975.0,4387.921653971708,20,919,0
고등,일식,19,4,8200.0,9812.5,30,136,0
기타,분식,13,5,4928.125,3505.61797752809,32,178,1
초등,베이커리,16,1,6736.8421052631575,4608.28025477707,19,314,0
초등,한식,16,5,5980.7692307692305,8182.5842696629215,26,178,0
초등,한식,17,2,6384.615384615385,9981.481481481482,13,54,1
고등,일식,12,5,6958.333333333333,10552.910052910052,24,189,1
중등,카페디저트,7,3,5083.333333333333,4672.413793103448,24,87,1
초등,중식,17,3,9750.0,12250.76923076923,10,325,1
초등,베이커리,13,1,5738.0952380952385,4262.962962962963,21,405,1
고등,분식,13,1,8339.285714285714,2676.950998185118,28,551,1
초등,한식,12,2,4634.615384615385,8306.451612903225,26,62,1
중등,카페디저트,16,2,5750.0,6244.68085106383,22,235,0
초등,베이커리,16,1,5738.0952380952385,5710.601719197708,21,349,1
중등,카페디저트,15,2,9395.833333333334,5941.605839416058,24,137,0
초등,카페디저트,13,5,6288.888888888889,3299.2700729927005,27,137,0
중등,카페디저트,16,3,6058.823529411765,4672.413793103448,17,87,1
중등,분식,15,4,4552.631578947368,2676.950998185118,19,551,1
고등,일식,13,4,8750.0,9803.73831775701,12,214,1
초등,패스트푸드,15,6,5550.0,5953.91061452514,24,358,0
초등,카페디저트,16,2,5277.777777777777,3553.054662379421,18,311,1
초등,분식,16,2,5608.695652173913,4028.1293952180026,23,711,1
초등,한식,16,2,6340.0,8111.328125,30,256,1
초등,카페디저트,19,3,3325.0,2656.5891472868216,24,258,1
초등,카페디저트,18,0,6740.0,5750.7836990595615,25,319,0
중등,분식,18,6,6036.111111111111,4837.912087912088,36,364,1
초등,양식,13,5,7638.888888888889,11528.03738317757,18,107,0
중등,한식,15,5,7156.25,8009.977827050998,16,451,1
초등,분식,16,3,5078.125,4770.516717325228,32,329,0
중등,카페디저트,17,2,6310.3448275862065,4564.9819494584835,29,277,0
초등,카페디저트,15,4,7428.571428571428,6629.56204379562,7,274,0
고등,한식,9,6,7818.181818181818,8009.977827050998,11,451,0
중등,카페디저트,16,6,5500.0,4387.921653971708,25,919,1
초등,분식,15,2,6288.461538461538,3881.5261044176705,26,1245,0
초등,분식,16,2,4161.9047619047615,4495.145631067961,21,206,0
초등,일식,17,4,5413.888888888889,8706.697459584295,36,433,1
고등,아시안,20,6,7780.0,8147.058823529412,25,102,1
초등,일식,12,0,5156.25,9308.743169398907,32,183,1
중등,일식,20,4,4833.333333333333,7761.290322580645,9,775,1
초등,한식,15,5,6250.0,9441.176470588236,16,85,1
초등,중식,19,4,5951.612903225807,10055.86592178771,31,179,1
고등,분식,19,1,8184.210526315789,4740.116279069767,19,860,0
초등,카페디저트,15,1,8000.0,5808.1841432225065,14,782,1
중등,한식,16,0,5833.333333333333,7569.583931133429,15,697,1
초등,패스트푸드,8,6,6090.909090909091,6192.37012987013,22,616,1
고등,한식,19,5,7875.0,9986.348122866893,20,293,1
초등,분식,17,3,5785.714285714285,4002.249718785152,21,889,0
초등,베이커리,18,1,6035.714285714285,5097.744360902256,14,266,1
초등,카페디저트,13,2,6000.0,4564.9819494584835,31,277,0
초등,분식,13,0,5203.7037037037035,4028.1293952180026,27,711,0
중등,일식,15,2,6722.222222222223,9984.797297297297,18,296,0
고등,양식,20,5,7225.0,12234.782608695652,20,115,0
중등,분식,17,4,6962.962962962963,4740.116279069767,27,860,0
초등,분식,15,2,6300.0,4314.528593508501,15,647,0
중등,분식,15,6,5947.368421052632,4171.130952380952,19,336,0
중등,양식,16,0,6537.5,11862.068965517241,24,87,1
초등,피자,8,1,6750.0,7931.0344827586205,16,58,1
고등,일식,17,4,9131.578947368422,10873.015873015873,19,63,0
고등,패스트푸드,18,0,6911.764705882353,5375.0,17,788,1
중등,분식,15,2,5795.454545454545,4495.145631067961,22,206,1
중등,분식,16,6,7120.0,4740.116279069767,15,860,0
고등,베이커리,19,0,7156.666666666667,3235.8288770053477,30,187,1
초등,베이커리,15,3,5277.777777777777,3775.4820936639117,18,363,1
초등,한식,15,6,7166.666666666667,8009.977827050998,12,451,1
중등,분식,12,1,6058.823529411765,5468.646864686469,17,303,0
고등,양식,18,3,6931.818181818182,8544.262295081968,22,610,1
초등,베이커리,16,2,5447.368421052632,2643.076923076923,19,325,0
고등,일식,15,2,7033.333333333333,9072.745901639344,15,488,1
고등,아시안,17,3,8074.074074074074,8003.90625,27,128,1
초등,분식,16,0,6111.111111111111,4770.516717325228,36,329,0
기타,일식,7,6,7900.0,7761.290322580645,20,775,0
초등,한식,13,3,7130.434782608696,7569.583931133429,23,697,1
초등,분식,19,3,6119.047619047619,4876.344086021505,21,186,1
중등,카페디저트,16,0,7704.545454545455,5426.605504587156,22,109,1
고등,중식,20,4,6850.0,8267.313019390582,20,361,0
기타,한식,15,0,6925.0,9896.396396396396,20,111,0
중등,정육점,16,4,6375.0,9229.05027932961,12,179,1
중등,한식,16,0,6846.153846153846,9986.348122866893,26,293,0
초등,아시안,13,5,4880.952380952381,9009.615384615385,21,156,0
초등,일식,13,4,5708.333333333333,7660.714285714285,24,84,0
중등,카페디저트,19,1,6386.363636363636,4564.9819494584835,22,277,1
초등,카페디저트,17,1,5411.764705882353,4387.921653971708,17,919,1
중등,카페디저트,17,0,6200.0,4245.098039215686,15,357,1
